"Fund Code","Financing Currency","Fund","Reporting Currency","Report Date","Fund SPN","Strategy","Swap Name","Swap Deal Reference","Client Trade Reference","Swap Trade ID","Underlier Type","Underlier Name","ISIN Code","CUSIP Code","Sedol Code","Bloomberg Code","RIC Code","Activity","Trade Type","Trade Activity Type","Trade Date","Effective Date","Termination Date","Long Short Indicator","Synthetic Buy / Sell","Initial Quantity","Underlying Currency","Initial FX Rate","Initial price","Trade Notional","Additional Spread","Long Financing Spread (%)","Dividend Distribution %","USI Prefix","USI Value","UTI Prefix","UTI Value","Gross Notional","Gross Price","Gross Price Local","Commission Type","Commission Value","Commission Value in Reporting Currency","Market Charge"
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334257,0,20130345_260064973,STK,HONGFA TECHNOLOGY CO LTD-A 1 (C1),CNE000000JK6,Y9716T105,BYQDM93,600885 C1,600885.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,L,S,-5600.0,CNY,0.1442169,6.9114655,-38704.206968,0.0,0.0,0.0,1030244641,PAA2XKZ23PC4W,1030244641,PAA2XKZ23PC4W,-38752.9853,6.9201759,47.9845,FLAT_AMOUNT,-40.31,-40.31,-297.92
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334257,0,20130345_260065459,STK,HONGFA TECHNOLOGY CO LTD-A 1 (C1),CNE000000JK6,Y9716T105,BYQDM93,600885 C1,600885.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,L,B,5600.0,CNY,0.1442169,6.7330656,37705.167472,0.0,0.6,90.0,1030244641,PAA2XKZ23PC4W,1030244641,PAA2XKZ23PC4W,37695.4139,6.7313239,46.675,FLAT_AMOUNT,39.21,39.21,28.42
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260289,0,20130345_260065239,STK,HONGTA SECURITIES CO LTD-A (C1),CNE100003PY7,Y3507C108,BK71FX3,601236 C1,601236.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-100.0,CNY,0.1442169,3.2335881,-323.358812,-8.25,0.0,100.0,1030244641,PAA2XKZ1W74R1,1030244641,PAA2XKZ1W74R1,-323.7669,3.2376695,22.45,FLAT_AMOUNT,-0.34,-0.34,-2.49
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265191,0,20130345_260064887,STK,HOSHINE SILICON INDUSTRY C-A (C1),CNE100002V10,Y3125P101,BFYQH85,603260 C1,603260.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-3800.0,CNY,0.1442169,4.3366747,-16479.36367,-4.5,0.0,100.0,1030244641,PAA2XKZ1YO3RS,1030244641,PAA2XKZ1YO3RS,-16500.1327,4.3421402,30.1084,FLAT_AMOUNT,-17.16,-17.16,-126.85
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3326976,0,20130345_260064902,STK,HUABAO FLAVOURS & FRAGRANC-A (C2),CNE100003605,Y372B5102,BHQPSV4,300741 C2,300741.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,200.0,CNY,0.1442169,8.5102755,1702.05509,0.0,0.6,90.0,1030244641,PAA2XKZ25ALLI,1030244641,PAA2XKZ25ALLI,1701.6152,8.5080762,58.995,FLAT_AMOUNT,1.77,1.77,1.28
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3326976,0,20130345_260065816,STK,HUABAO FLAVOURS & FRAGRANC-A (C2),CNE100003605,Y372B5102,BHQPSV4,300741 C2,300741.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-200.0,CNY,0.1442169,8.3785333,-1675.706662,0.0,0.0,0.0,1030244641,PAA2XKZ25ALLI,1030244641,PAA2XKZ25ALLI,-1677.8194,8.3890972,58.17,FLAT_AMOUNT,-1.75,-1.75,-12.9
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262687,0,20130345_260066020,STK,HUADONG MEDICINE CO LTD-A (C2),CNE0000011S1,Y3740R102,BD5CM94,000963 C2,000963.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-500.0,CNY,0.1442169,3.8480502,-1924.025095,-7.35,0.0,100.0,1030244641,PAA2XKZ20OIU2,1030244641,PAA2XKZ20OIU2,-1926.4494,3.8528988,26.716,FLAT_AMOUNT,-2.0,-2.0,-14.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327438,0,20130245_260070785,STK,HUATU CENDES CO LTD - A,CNE1000024W4,Y7939K109,BYW6TW8,300492 CS,300492.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-700.0,CNY,0.1441545,6.7644144,-4735.090108,0.0,0.0,0.0,1030244641,PAA2XKZ23042Y,1030244641,PAA2XKZ23042Y,-4741.6751,6.7738215,46.99,FLAT_AMOUNT,-9.87,-9.87,-35.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327438,0,20130245_260071119,STK,HUATU CENDES CO LTD - A,CNE1000024W4,Y7939K109,BYW6TW8,300492 CS,300492.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,700.0,CNY,0.1441545,6.7923187,4754.623111,0.0,0.6,90.0,1030244641,PAA2XKZ23042Y,1030244641,PAA2XKZ23042Y,4752.775,6.7896785,47.1,FLAT_AMOUNT,9.89,9.89,2.93
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262730,0,20130345_260064948,STK,HUBEI BIOCAUSE PHARMACEUTI-A (C2),CNE000000F48,Y3746X103,BD5CFF1,000627 C2,000627.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,246900.0,CNY,0.1442169,0.8722907,215368.583706,0.0,0.0,0.0,1030244641,PAA2XKZ22XCDQ,1030244641,PAA2XKZ22XCDQ,215312.8954,0.8720652,6.0469,FLAT_AMOUNT,223.95,223.95,162.29
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260211,0,20130345_260065052,STK,HUBEI JUMPCAN PHARMACEUT-A 1 (C1),CNE0000018X6,Y3120L105,BS7K3N2,600566 C1,600566.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-2400.0,CNY,0.1442169,3.4967605,-8392.225104,-13.65,0.0,100.0,1030244641,PAA2XKZ1W7WH4,1030244641,PAA2XKZ1W7WH4,-8402.8036,3.5011682,24.2771,FLAT_AMOUNT,-8.74,-8.74,-64.61
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260322,0,20130345_260064891,STK,HUIZHOU DESAY SV AUTOMOTIV-A (C2),CNE1000033C7,Y374EM108,BFY8GX9,002920 C2,002920.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-26000.0,CNY,0.1442169,10.1581957,-264113.0882,-5.2,0.0,100.0,1030244641,PAA2XKZ24KELE,1030244641,PAA2XKZ24KELE,-264445.9475,10.170998,70.5257,FLAT_AMOUNT,-275.05,-275.05,-2032.99
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262799,0,20130345_260064823,STK,HUMANWELL HEALTHCARE GROUP-A (C1),CNE000000QW6,Y9716L102,BP3R712,600079 C1,600079.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,L,B,145400.0,CNY,0.1442169,5.152746,749209.272762,0.0,0.6,90.0,1030244641,PAA2XKZ25A4X5,1030244641,PAA2XKZ25A4X5,749015.4982,5.1514133,35.7199,FLAT_AMOUNT,779.05,779.05,564.55
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273609,0,20130245_260070610,STK,HUNAN JINGFENG PHARMACEUTI-A,CNE000000Y11,Y3769F104,6135218,000908 CS,000908.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,16800.0,CNY,0.1441545,0.8969898,15069.428136,0.0,0.6,90.0,1030244641,PAA2XKZ23NMR2,1030244641,PAA2XKZ23NMR2,15063.5722,0.8966412,6.22,FLAT_AMOUNT,31.35,31.35,9.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273609,0,20130245_260071377,STK,HUNAN JINGFENG PHARMACEUTI-A,CNE000000Y11,Y3769F104,6135218,000908 CS,000908.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-18200.0,CNY,0.1441545,0.9048538,-16468.339706,0.0,0.0,0.0,1030244641,PAA2XKZ23NMR2,1030244641,PAA2XKZ23NMR2,-16491.2411,0.9061122,6.2857,FLAT_AMOUNT,-34.32,-34.32,-124.55
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330445,0,20130245_260071174,STK,HYBIO PHARMACEUTICAL CO LT-A,CNE1000011T7,Y3813D105,B3V37B8,300199 CS,300199.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,76600.0,CNY,0.1441545,1.128217,86421.41837,0.0,0.6,90.0,1030244641,PAA2XKZ25C841,1030244641,PAA2XKZ25C841,86387.8392,1.1277786,7.8234,FLAT_AMOUNT,179.78,179.78,53.16
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260247,0,20130345_260064877,STK,INDUSTRIAL SECURITIES CO-A (C1),CNE100000V95,Y3994T101,BP3R5B8,601377 C1,601377.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,126000.0,CNY,0.1442169,1.2547231,158095.1106,0.0,0.0,0.0,1030244641,PAA2XKZ21AM50,1030244641,PAA2XKZ21AM50,158054.2261,1.2543986,8.698,FLAT_AMOUNT,164.39,164.39,119.13
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327445,0,20130245_260070765,STK,INKON LIFE TECH CO LTD-A,CNE100000XF6,Y8153Z103,B3V4M16,300143 CS,300143.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,86800.0,CNY,0.1441545,3.2409738,281316.522368,0.0,0.6,90.0,1030244641,PAA2XKZ259XY0,1030244641,PAA2XKZ259XY0,281207.2247,3.2397146,22.4739,FLAT_AMOUNT,585.22,585.22,173.03
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260346,0,20130345_260064861,STK,JASON FURNITURE HANGZHOU C-A (C1),CNE100002GF7,Y4255J105,BYW5R09,603816 C1,603816.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-100.0,CNY,0.1442169,9.3133256,-931.332564,-13.7,0.0,100.0,1030244641,PAA2XKZ25C84T,1030244641,PAA2XKZ25C84T,-932.5065,9.3250649,64.66,FLAT_AMOUNT,-0.97,-0.97,-7.17
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334400,0,20130245_260071112,STK,JIANGSU CANLON BUILDING MA-A,CNE100003589,Y4S3BL100,BYVLSM7,300715 CS,300715.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-1000.0,CNY,0.1441545,8.2978175,-8297.8175,0.0,0.0,0.0,1030244641,PAA2XKZ23NMRI,1030244641,PAA2XKZ23NMRI,-8309.3556,8.3093556,57.642,FLAT_AMOUNT,-17.29,-17.29,-62.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336076,0,20130245_260071658,STK,JIANGSU CHANGHAI COMPOSITE A,CNE1000011M2,Y443A9104,B3QN4H8,300196 CS,300196.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-71500.0,CNY,0.1441545,2.1143294,-151174.551385,0.0,0.0,0.0,1030244641,PAA2XKZ23TGOM,1030244641,PAA2XKZ23TGOM,-151384.7843,2.1172697,14.6875,FLAT_AMOUNT,-315.05,-315.05,-1143.31
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3294875,0,20130245_260070330,STK,JIANGSU HENGBAO CO LTD - A,CNE000001Q69,Y4439V107,B1L8JW4,002104 CS,002104.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,498000.0,CNY,0.1441545,1.5214503,757682.26932,0.0,0.6,90.0,1030244641,PAA2XKZ25A4XY,1030244641,PAA2XKZ25A4XY,757387.8617,1.5208592,10.5502,FLAT_AMOUNT,1576.2,1576.2,466.03
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330461,0,20130245_260071351,STK,JIANGSU TRANSIMAGE TECHNOL-A,CNE100002QK6,Y444RK109,BYP3346,002866 CS,002866.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-151800.0,CNY,0.1441545,3.2566359,-494357.325066,0.0,0.0,0.0,1030244641,PAA2XKZ23RFTC,1030244641,PAA2XKZ23RFTC,-495044.8121,3.2611648,22.6227,FLAT_AMOUNT,-1030.24,-1030.24,-3738.73
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262737,0,20130345_260065714,STK,JIANGSU YANGHE BREWERY -A (C2),CNE100000HB8,Y444AE101,BD5CPF1,002304 C2,002304.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-100.0,CNY,0.1442169,18.942818,-1894.2818,-5.15,0.0,100.0,1030244641,PAA2XKZ1W74XP,1030244641,PAA2XKZ1W74XP,-1896.6686,18.9666859,131.515,FLAT_AMOUNT,-1.97,-1.97,-14.58
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3329712,0,20130345_260063511,STK,JIANGSU YUYUE MEDICAL EQU-A (C2),CNE1000009X3,Y4449E103,BD5CJM6,002223 C2,002223.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,600.0,CNY,0.1442169,4.9565715,2973.942918,0.0,0.6,90.0,1030244641,PAA2XKZ2322XH,1030244641,PAA2XKZ2322XH,2973.1757,4.9552928,34.36,FLAT_AMOUNT,3.09,3.09,2.23
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3329712,0,20130345_260064097,STK,JIANGSU YUYUE MEDICAL EQU-A (C2),CNE1000009X3,Y4449E103,BD5CJM6,002223 C2,002223.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-600.0,CNY,0.1442169,4.9576964,-2974.617852,0.0,0.0,0.0,1030244641,PAA2XKZ2322XH,1030244641,PAA2XKZ2322XH,-2978.3675,4.9639458,34.42,FLAT_AMOUNT,-3.1,-3.1,-22.9
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260283,0,20130345_260064845,STK,JIANGSU ZHONGNAN CONSTRUCT-A (C2),CNE0000011P7,Y4451G103,BD5CGZ8,000961 C2,000961.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-52700.0,CNY,0.1442169,1.492048,-78630.930654,-5.7,0.0,100.0,1030244641,PAA2XKZ1WQN4G,1030244641,PAA2XKZ1WQN4G,-78730.0304,1.4939285,10.3589,FLAT_AMOUNT,-81.89,-81.89,-605.26
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3332489,0,20130245_260071272,STK,JIANGSU ZITIAN MEDIA TECH-A,CNE100001B23,Y619A9117,B75LHH2,300280 CS,300280.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-4000.0,CNY,0.1441545,5.7881596,-23152.63832,0.0,0.0,0.0,1030244641,PAA2XKZ23Q3BR,1030244641,PAA2XKZ23Q3BR,-23184.835,5.7962087,40.2083,FLAT_AMOUNT,-48.25,-48.25,-175.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310838,0,20130245_260071158,STK,JIANGXI SYNERGY PHARMACEUT-A,CNE100002P83,Y444RR104,BF08440,300636 CS,300636.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-2900.0,CNY,0.1441545,4.654994,-13499.482455,0.0,0.0,0.0,1030244641,PAA2XKZ22VO2B,1030244641,PAA2XKZ22VO2B,-13518.2557,4.6614675,32.3366,FLAT_AMOUNT,-28.13,-28.13,-102.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310597,0,20130345_260065372,STK,JILIN AODONG PHARMACEUTICA-A (C2),CNE000000719,Y4451E108,BD5CLG4,000623 C2,000623.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,72100.0,CNY,0.1442169,2.5462023,183581.188714,0.0,0.6,90.0,1030244641,PAA2XKZ23N9CC,1030244641,PAA2XKZ23N9CC,183533.7008,2.5455437,17.6508,FLAT_AMOUNT,190.89,190.89,138.33
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262745,0,20130345_260065342,STK,JOINTO ENERGY INVESTMENT C-A (C2),CNE000000FT5,Y444BH103,BD5CHH7,000600 C2,000600.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,53200.0,CNY,0.1442169,0.8057319,42864.93708,0.0,0.6,90.0,1030244641,PAA2XKZ25C98W,1030244641,PAA2XKZ25C98W,42853.8507,0.8055235,5.5855,FLAT_AMOUNT,44.57,44.57,32.3
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3269018,0,20130345_260065006,STK,JOYOUNG CO LTD -A (CNY),CNE100000BQ9,Y4466H104,BD5CCS3,002242 C2,002242.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-58027.0,CNY,0.1442169,5.6410159,-327331.2273082,0.0,0.0,0.0,1030244641,PAA2XKZ22XRIC,1030244641,PAA2XKZ22XRIC,-327743.7598,5.6481252,39.1641,FLAT_AMOUNT,-340.89,-340.89,-2519.6
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342409,0,20130245_260071035,STK,KE HUA HENG SHENG CO LTD-A,CNE100000K31,Y9718R107,B567GM3,002335 CS,002335.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,60300.0,CNY,0.1441545,4.1992243,253213.22529,0.0,0.6,90.0,1030244641,PAA2XKZ259XXD,1030244641,PAA2XKZ259XXD,253114.835,4.1975926,29.1187,FLAT_AMOUNT,526.76,526.76,155.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334430,0,20130245_260071059,STK,KINGNET NETWORK CO LTD-A,CNE100000XB5,Y8421B102,B3QMCM6,002517 CS,002517.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-154700.0,CNY,0.1441545,0.8835198,-136680.516154,0.0,0.0,0.0,1030244641,PAA2XKZ23NMQM,1030244641,PAA2XKZ23NMQM,-136870.5852,0.8847485,6.1375,FLAT_AMOUNT,-284.84,-284.84,-1033.69
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268934,0,20130345_260064023,STK,KUANG-CHI TECHNOLOGIES CO-A (C2),CNE1000018P0,Y9895R102,BD5CBF3,002625 C2,002625.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-50000.0,CNY,0.1442169,3.5263894,-176319.4695,0.0,0.0,0.0,1030244641,PAA2XKZ24KPAO,1030244641,PAA2XKZ24KPAO,-176541.6785,3.5308336,24.4828,FLAT_AMOUNT,-183.62,-183.62,-1357.21
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268934,0,20130345_260064298,STK,KUANG-CHI TECHNOLOGIES CO-A (C2),CNE1000018P0,Y9895R102,BD5CBF3,002625 C2,002625.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,9800.0,CNY,0.1442169,3.4332502,33645.852156,0.0,0.6,90.0,1030244641,PAA2XKZ24KPAO,1030244641,PAA2XKZ24KPAO,33637.1502,3.4323623,23.8,FLAT_AMOUNT,34.99,34.99,25.35
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260271,0,20130345_260065336,STK,KUNWU JIUDING INVESTMENT H-A 1 (C1),CNE000000PP2,Y4444Q101,BYYFJ67,600053 C1,600053.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-800.0,CNY,0.1442169,4.1502074,-3320.165904,-14.1,0.0,100.0,1030244641,PAA2XKZ1WQMS7,1030244641,PAA2XKZ1WQMS7,-3324.3496,4.155437,28.8138,FLAT_AMOUNT,-3.46,-3.46,-25.55
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262919,0,20130345_260065562,STK,LIANHE CHEMICAL TECHNOLOGY-A (C2),CNE100000C15,Y5257D103,BD5CDS0,002250 C2,002250.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-68400.0,CNY,0.1442169,3.6102179,-246938.905044,0.0,0.0,0.0,1030244641,PAA2XKZ2322XB,1030244641,PAA2XKZ2322XB,-247250.1182,3.6147678,25.0648,FLAT_AMOUNT,-257.16,-257.16,-1900.79
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310750,0,20130245_260071088,STK,LIMIN GROUP CO LTD-A,CNE100001WQ3,Y527AU107,BV86QR5,002734 CS,002734.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-1200.0,CNY,0.1441545,2.3026656,-2763.198672,0.0,0.0,0.0,1030244641,PAA2XKZ22UQA0,1030244641,PAA2XKZ22UQA0,-2767.0405,2.3058671,15.9958,FLAT_AMOUNT,-5.76,-5.76,-20.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334255,0,20130345_260065318,STK,LOMON BILLIONS GROUP CO  -A (C2),CNE1000015M3,Y3122W109,BD5LS71,002601 C2,002601.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-30000.0,CNY,0.1442169,3.4382684,-103148.0517,-2.0,0.0,100.0,1030244641,PAA2XKZ23QDX5,1030244641,PAA2XKZ23QDX5,-103278.0501,3.4426017,23.871,FLAT_AMOUNT,-107.42,-107.42,-793.98
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3286943,0,20130245_260070907,STK,LUOLAI LIFESTYLE TECHNOLOG-A,CNE100000FV0,,B41N8M3,002293 CS,002293.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-19500.0,CNY,0.1441545,1.5873125,-30952.594335,0.0,0.0,0.0,1030244641,PAA2XKZ1YXI4K,1030244641,PAA2XKZ1YXI4K,-30995.6394,1.58952,11.0265,FLAT_AMOUNT,-64.51,-64.51,-234.09
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260213,0,20130345_260065332,STK,LUZHOU LAOJIAO CO LTD-A (C2),CNE000000GF2,Y5347R104,BD5CMM7,000568 C2,000568.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,12500.0,CNY,0.1442169,17.741739,221771.737125,0.0,0.0,0.0,1030244641,PAA2XKZ1XX2W2,1030244641,PAA2XKZ1XX2W2,221714.3784,17.7371503,122.9894,FLAT_AMOUNT,230.61,230.61,167.11
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262682,0,20130345_260065397,STK,MEINIAN ONEHEALTH HEALTHCA-A (C2),CNE000001LV7,Y5S4DH102,BD73L10,002044 C2,002044.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-8000.0,CNY,0.1442169,2.2961113,-18368.89072,-5.55,0.0,100.0,1030244641,PAA2XKZ1WQMXE,1030244641,PAA2XKZ1WQMXE,-18392.0392,2.2990049,15.9413,FLAT_AMOUNT,-19.13,-19.13,-141.39
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3300196,0,20130245_260071091,STK,MOON ENVIRONMENT TECHNOLOG-A,CNE0000000S4,Y97408101,6117476,000811 CS,000811.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,290300.0,CNY,0.1441545,1.1394221,330774.229824,0.0,0.6,90.0,1030244641,PAA2XKZ221HV7,1030244641,PAA2XKZ221HV7,330645.7169,1.1389794,7.9011,FLAT_AMOUNT,688.11,688.11,203.45
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260388,0,20130345_260065343,STK,NANJI E-COMMERCE CO LTD-A (C2),CNE100000080,Y4447Q108,BD5LSJ3,002127 C2,002127.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,4300.0,CNY,0.1442169,2.7196246,11694.38578,0.0,0.0,0.0,1030244641,PAA2XKZ24KY1X,1030244641,PAA2XKZ24KY1X,11691.3614,2.7189213,18.853,FLAT_AMOUNT,12.16,12.16,8.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310752,0,20130245_260071497,STK,NANJING QUANXIN CABLE TECH-A,CNE100001ZB8,Y6204V105,BWTVB37,300447 CS,300447.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-6105.0,CNY,0.1441545,1.9249145,-11751.6031446,0.0,0.0,0.0,1030244641,PAA2XKZ22UQBQ,1030244641,PAA2XKZ22UQBQ,-11767.9442,1.9275912,13.3717,FLAT_AMOUNT,-24.49,-24.49,-88.87
